Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
Netherlands,Eredivisie,07/11/99,Waalwijk,Cambuur,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/11/99,AZ Alkmaar,Twente,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,19/11/99,MVV Maastricht,Feyenoord,3.0,3.0,D,0.0,3.0,A,,,,,,,,,,,
Netherlands,Eredivisie,19/11/99,Nijmegen,Sparta,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,20/11/99,Den Bosch,Waalwijk,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/11/99,For Sittard,Graafschap,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/11/99,Heerenveen,Vitesse,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,20/11/99,Willem II,Roda JC,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,21/11/99,Ajax,Utrecht,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,21/11/99,Cambuur,PSV Eindhoven,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,26/11/99,Heerenveen,Cambuur,4.0,1.0,H,3.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/11/99,For Sittard,Nijmegen,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,27/11/99,Twente,Willem II,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,28/11/99,AZ Alkmaar,Ajax,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,28/11/99,Feyenoord,PSV Eindhoven,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,28/11/99,Graafschap,Vitesse,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,28/11/99,Utrecht,Den Bosch,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,28/11/99,Waalwijk,Sparta,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,30/11/99,Roda JC,MVV Maastricht,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,01/12/99,Cambuur,Utrecht,4.0,3.0,H,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,01/12/99,Den Bosch,Heerenveen,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,01/12/99,Feyenoord,Willem II,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,01/12/99,Graafschap,AZ Alkmaar,2.0,5.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,01/12/99,Twente,For Sittard,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,01/12/99,Vitesse,Waalwijk,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,04/12/99,For Sittard,Den Bosch,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,04/12/99,MVV Maastricht,Twente,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,04/12/99,PSV Eindhoven,Roda JC,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,04/12/99,Sparta,Feyenoord,1.0,3.0,A,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,04/12/99,Vitesse,AZ Alkmaar,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,05/12/99,Ajax,Waalwijk,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,05/12/99,Nijmegen,Cambuur,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,05/12/99,Willem II,Utrecht,4.0,3.0,H,1.0,3.0,A,,,,,,,,,,,
Netherlands,Eredivisie,10/12/99,AZ Alkmaar,For Sittard,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,11/12/99,Roda JC,Graafschap,2.0,3.0,A,2.0,2.0,D,,,,,,,,,,,
Netherlands,Eredivisie,12/12/99,Den Bosch,Vitesse,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,12/12/99,Utrecht,PSV Eindhoven,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,12/12/99,Waalwijk,MVV Maastricht,0.0,4.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,15/12/99,Ajax,PSV Eindhoven,1.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,15/12/99,Heerenveen,Waalwijk,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,15/12/99,Nijmegen,MVV Maastricht,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,15/12/99,Sparta,Den Bosch,3.0,2.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,15/12/99,Vitesse,Willem II,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,16/12/99,Feyenoord,Graafschap,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,18/12/99,AZ Alkmaar,Nijmegen,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,18/12/99,For Sittard,Vitesse,3.0,3.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,18/12/99,PSV Eindhoven,Heerenveen,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,18/12/99,Twente,Roda JC,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,18/12/99,Willem II,Sparta,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,19/12/99,Graafschap,Ajax,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,19/12/99,Utrecht,Feyenoord,3.0,4.0,A,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,21/12/99,MVV Maastricht,PSV Eindhoven,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,26/01/00,Vitesse,Den Bosch,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,29/01/00,Graafschap,Cambuur,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,29/01/00,Sparta,Heerenveen,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,01/02/00,MVV Maastricht,Roda JC,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,02/02/00,Cambuur,Nijmegen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,02/02/00,Heerenveen,Ajax,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,02/02/00,Twente,AZ Alkmaar,4.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,02/02/00,Vitesse,Graafschap,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,02/02/00,Waalwijk,Willem II,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,03/02/00,PSV Eindhoven,Feyenoord,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,04/02/00,Utrecht,MVV Maastricht,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,05/02/00,Heerenveen,AZ Alkmaar,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,05/02/00,Nijmegen,Graafschap,2.0,3.0,A,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,05/02/00,Sparta,Vitesse,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,05/02/00,Willem II,Twente,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,06/02/00,Ajax,Cambuur,3.0,1.0,H,3.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,06/02/00,Den Bosch,PSV Eindhoven,2.0,6.0,A,1.0,3.0,A,,,,,,,,,,,
Netherlands,Eredivisie,06/02/00,Feyenoord,Roda JC,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,06/02/00,Waalwijk,For Sittard,0.0,3.0,A,0.0,3.0,A,,,,,,,,,,,
Netherlands,Eredivisie,09/02/00,AZ Alkmaar,Sparta,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,09/02/00,For Sittard,Feyenoord,2.0,3.0,A,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,09/02/00,MVV Maastricht,Den Bosch,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,09/02/00,Twente,Waalwijk,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,09/02/00,Willem II,Nijmegen,3.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,10/02/00,PSV Eindhoven,Ajax,4.0,0.0,H,3.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,10/02/00,Roda JC,Utrecht,3.0,2.0,H,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,12/02/00,Cambuur,For Sittard,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,12/02/00,Nijmegen,AZ Alkmaar,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,13/02/00,Ajax,Willem II,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,13/02/00,Den Bosch,Twente,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,13/02/00,Graafschap,Utrecht,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,
Netherlands,Eredivisie,13/02/00,Heerenveen,PSV Eindhoven,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,13/02/00,Vitesse,Feyenoord,3.0,3.0,D,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,15/02/00,Cambuur,Sparta,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,18/02/00,For Sittard,Twente,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,19/02/00,Den Bosch,Roda JC,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,19/02/00,MVV Maastricht,Sparta,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,19/02/00,Nijmegen,Waalwijk,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,19/02/00,PSV Eindhoven,Vitesse,3.0,2.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,20/02/00,Ajax,Graafschap,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
Netherlands,Eredivisie,20/02/00,Utrecht,Heerenveen,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
Netherlands,Eredivisie,20/02/00,Willem II,Feyenoord,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
Netherlands,Eredivisie,22/02/00,AZ Alkmaar,Cambuur,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,25/02/00,Roda JC,PSV Eindhoven,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
Netherlands,Eredivisie,26/02/00,Feyenoord,MVV Maastricht,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,26/02/00,For Sittard,Willem II,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
Netherlands,Eredivisie,27/02/00,Sparta,Nijmegen,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
