Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Italy,Serie A,07/11/93,Roma,Foggia,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Sampdoria,Cagliari,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Torino,Reggiana,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Udinese,Genoa,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Atalanta,Parma,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Foggia,Sampdoria,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Genoa,Inter,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Juventus,Cagliari,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Lazio,Torino,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Lecce,Roma,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Milan,Napoli,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Piacenza,Udinese,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,21/11/93,Reggiana,Cremonese,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Cagliari,Roma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Inter,Juventus,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Lazio,Genoa,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Napoli,Reggiana,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Parma,Milan,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Piacenza,Foggia,5.0,4.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Sampdoria,Cremonese,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Torino,Lecce,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,28/11/93,Udinese,Atalanta,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Atalanta,Lazio,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Cremonese,Piacenza,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Foggia,Udinese,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Genoa,Sampdoria,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Juventus,Napoli,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,05/12/93,Lecce,Inter,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,
